time_left,ct_health,t_health,ct_armor,ct_players_alive,t_players_alive,bomb_planted
54.9,450.0,197.0,492.0,5.0,2.0,0
34.9,421.0,197.0,482.0,5.0,2.0,0
174.91,500.0,500.0,482.0,5.0,5.0,0
114.9,500.0,500.0,482.0,5.0,5.0,0
94.9,500.0,500.0,482.0,5.0,5.0,0
74.91,100.0,370.0,93.0,1.0,5.0,0
174.91,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
165.05,500.0,500.0,400.0,5.0,5.0,0
105.05,500.0,500.0,500.0,5.0,5.0,0
85.05,500.0,500.0,500.0,5.0,5.0,0
65.06,300.0,300.0,300.0,3.0,3.0,0
28.12,100.0,300.0,100.0,1.0,3.0,1
8.12,100.0,192.0,100.0,1.0,2.0,1
174.91,500.0,500.0,100.0,5.0,5.0,0
114.91,500.0,500.0,200.0,5.0,5.0,0
94.91,500.0,400.0,200.0,5.0,4.0,0
74.91,500.0,300.0,200.0,5.0,3.0,0
54.91,273.0,14.0,100.0,3.0,1.0,0
34.91,273.0,14.0,100.0,3.0,1.0,0
174.91,500.0,500.0,100.0,5.0,5.0,0
114.91,500.0,500.0,500.0,5.0,5.0,0
94.91,473.0,478.0,494.0,5.0,5.0,0
74.91,361.0,300.0,392.0,4.0,3.0,0
174.91,500.0,500.0,392.0,5.0,5.0,0
114.91,500.0,500.0,492.0,5.0,5.0,0
94.91,500.0,500.0,492.0,5.0,5.0,0
74.91,500.0,498.0,492.0,5.0,5.0,0
27.85,450.0,0.0,463.0,5.0,0.0,1
175.0,500.0,500.0,463.0,5.0,5.0,0
175.0,500.0,500.0,463.0,5.0,5.0,0
164.9,500.0,500.0,463.0,5.0,5.0,0
104.9,500.0,500.0,463.0,5.0,5.0,0
84.91,300.0,481.0,263.0,3.0,5.0,0
64.91,206.0,370.0,263.0,3.0,4.0,0
44.91,206.0,370.0,263.0,3.0,4.0,0
24.91,200.0,270.0,163.0,2.0,3.0,0
174.91,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
166.69,500.0,500.0,500.0,5.0,5.0,0
106.69,500.0,500.0,500.0,5.0,5.0,0
86.69,298.0,170.0,388.0,4.0,2.0,0
66.69,298.0,170.0,388.0,4.0,2.0,0
46.69,298.0,170.0,388.0,4.0,2.0,0
26.69,298.0,170.0,388.0,4.0,2.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
156.73,500.0,500.0,500.0,5.0,5.0,0
96.73,471.0,355.0,494.0,5.0,4.0,0
76.73,199.0,177.0,200.0,2.0,3.0,0
56.73,171.0,145.0,200.0,2.0,2.0,0
23.06,100.0,105.0,100.0,1.0,2.0,1
174.91,500.0,500.0,0.0,5.0,5.0,0
114.89,500.0,500.0,500.0,5.0,5.0,0
94.91,300.0,245.0,300.0,3.0,3.0,0
174.91,500.0,500.0,197.0,5.0,5.0,0
114.91,500.0,500.0,497.0,5.0,5.0,0
94.91,464.0,378.0,497.0,5.0,4.0,0
74.91,464.0,118.0,497.0,5.0,2.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
162.19,500.0,500.0,400.0,5.0,5.0,0
102.19,500.0,500.0,500.0,5.0,5.0,0
82.19,500.0,500.0,500.0,5.0,5.0,0
62.19,500.0,500.0,500.0,5.0,5.0,0
38.66,276.0,205.0,299.0,3.0,4.0,1
18.66,200.0,25.0,200.0,2.0,1.0,1
174.91,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
171.24,500.0,500.0,500.0,5.0,5.0,0
111.24,500.0,500.0,500.0,5.0,5.0,0
91.24,400.0,485.0,400.0,4.0,5.0,0
71.25,124.0,100.0,200.0,2.0,1.0,0
174.91,500.0,500.0,193.0,5.0,5.0,0
114.91,500.0,500.0,493.0,5.0,5.0,0
94.91,367.0,383.0,393.0,4.0,4.0,0
35.91,267.0,228.0,293.0,3.0,3.0,1
15.91,19.0,143.0,100.0,1.0,3.0,1
175.0,500.0,500.0,0.0,5.0,5.0,0
157.07,500.0,500.0,500.0,5.0,5.0,0
97.07,500.0,400.0,500.0,5.0,4.0,0
77.07,342.0,200.0,400.0,4.0,2.0,0
57.07,200.0,200.0,200.0,2.0,2.0,0
37.07,100.0,200.0,100.0,1.0,2.0,0
24.9,94.0,200.0,100.0,1.0,2.0,1
174.91,500.0,500.0,0.0,5.0,5.0,0
114.89,500.0,500.0,500.0,5.0,5.0,0
94.89,500.0,458.0,500.0,5.0,5.0,0
74.89,352.0,362.0,400.0,4.0,4.0,0
54.89,343.0,200.0,400.0,4.0,2.0,0
34.89,301.0,177.0,385.0,4.0,2.0,0
174.91,500.0,500.0,300.0,5.0,5.0,0
114.91,500.0,500.0,500.0,5.0,5.0,0
94.91,500.0,477.0,500.0,5.0,5.0,0
74.91,458.0,475.0,500.0,5.0,5.0,0
54.91,358.0,400.0,400.0,4.0,4.0,0
34.91,200.0,300.0,200.0,2.0,3.0,0
14.91,113.0,200.0,200.0,2.0,2.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
158.54,500.0,500.0,400.0,5.0,5.0,0
98.54,500.0,500.0,500.0,5.0,5.0,0
78.54,500.0,445.0,500.0,5.0,5.0,0
58.54,471.0,445.0,500.0,5.0,5.0,0
38.54,471.0,445.0,500.0,5.0,5.0,0
18.54,471.0,346.0,500.0,5.0,4.0,0
174.91,500.0,500.0,300.0,5.0,5.0,0
114.91,500.0,500.0,500.0,5.0,5.0,0
94.91,500.0,400.0,500.0,5.0,4.0,0
74.93,300.0,48.0,300.0,3.0,1.0,0
174.91,500.0,500.0,0.0,5.0,5.0,0
114.92,500.0,500.0,300.0,5.0,5.0,0
94.92,491.0,500.0,294.0,5.0,5.0,0
74.92,491.0,500.0,294.0,5.0,5.0,0
54.92,491.0,489.0,294.0,5.0,5.0,0
34.92,459.0,189.0,274.0,5.0,3.0,0
27.2,368.0,22.0,180.0,4.0,1.0,1
174.93,500.0,500.0,180.0,5.0,5.0,0
114.93,500.0,500.0,480.0,5.0,5.0,0
94.93,465.0,401.0,478.0,5.0,5.0,0
74.93,465.0,357.0,478.0,5.0,4.0,0
54.93,465.0,357.0,478.0,5.0,4.0,0
34.93,465.0,303.0,478.0,5.0,4.0,0
14.93,465.0,146.0,478.0,5.0,2.0,0
174.94,500.0,500.0,478.0,5.0,5.0,0
114.95,500.0,500.0,498.0,5.0,5.0,0
94.95,436.0,491.0,476.0,5.0,5.0,0
74.95,436.0,491.0,476.0,5.0,5.0,0
54.95,409.0,391.0,476.0,5.0,4.0,0
34.95,409.0,391.0,476.0,5.0,4.0,0
14.95,220.0,62.0,282.0,3.0,2.0,0
174.93,500.0,500.0,282.0,5.0,5.0,0
114.93,500.0,500.0,482.0,5.0,5.0,0
94.93,500.0,426.0,482.0,5.0,5.0,0
74.93,400.0,65.0,400.0,4.0,1.0,0
174.93,500.0,500.0,400.0,5.0,5.0,0
114.93,500.0,500.0,500.0,5.0,5.0,0
94.93,500.0,487.0,500.0,5.0,5.0,0
74.93,326.0,225.0,394.0,4.0,3.0,0
54.93,226.0,66.0,294.0,3.0,1.0,0
34.93,126.0,22.0,194.0,2.0,1.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
167.14,500.0,500.0,500.0,5.0,5.0,0
107.14,500.0,500.0,500.0,5.0,5.0,0
87.14,500.0,500.0,500.0,5.0,5.0,0
174.93,500.0,500.0,493.0,5.0,5.0,0
114.93,500.0,500.0,493.0,5.0,5.0,0
94.93,499.0,500.0,492.0,5.0,5.0,0
74.93,299.0,366.0,299.0,3.0,5.0,0
54.93,200.0,162.0,200.0,2.0,3.0,0
34.93,100.0,6.0,100.0,1.0,1.0,0
14.93,100.0,6.0,100.0,1.0,1.0,0
30.51,100.0,5.0,100.0,1.0,1.0,1
174.92,500.0,500.0,100.0,5.0,5.0,0
114.93,500.0,500.0,500.0,5.0,5.0,0
94.93,439.0,393.0,490.0,5.0,4.0,0
74.93,333.0,300.0,389.0,4.0,3.0,0
54.93,333.0,300.0,389.0,4.0,3.0,0
34.93,248.0,112.0,385.0,4.0,2.0,0
14.93,244.0,19.0,384.0,4.0,1.0,0
174.93,500.0,500.0,294.0,5.0,5.0,0
175.0,500.0,500.0,494.0,5.0,5.0,0
165.21,500.0,500.0,494.0,5.0,5.0,0
105.21,500.0,500.0,494.0,5.0,5.0,0
85.21,500.0,358.0,494.0,5.0,5.0,0
32.77,370.0,287.0,393.0,4.0,4.0,1
12.77,281.0,0.0,377.0,4.0,0.0,1
174.93,500.0,500.0,377.0,5.0,5.0,0
114.94,500.0,500.0,477.0,5.0,5.0,0
94.94,500.0,352.0,477.0,5.0,4.0,0
74.94,456.0,299.0,464.0,5.0,4.0,0
54.94,400.0,294.0,377.0,4.0,4.0,0
34.94,400.0,294.0,377.0,4.0,4.0,0
14.94,400.0,210.0,377.0,4.0,3.0,0
174.93,500.0,500.0,368.0,5.0,5.0,0
175.0,500.0,500.0,468.0,5.0,5.0,0
169.48,500.0,500.0,468.0,5.0,5.0,0
109.48,500.0,500.0,468.0,5.0,5.0,0
89.48,408.0,97.0,463.0,5.0,1.0,0
174.93,500.0,500.0,455.0,5.0,5.0,0
114.93,500.0,500.0,459.0,5.0,5.0,0
94.93,500.0,500.0,459.0,5.0,5.0,0
74.93,400.0,200.0,362.0,4.0,2.0,0
54.93,346.0,150.0,354.0,4.0,2.0,0
174.93,500.0,500.0,354.0,5.0,5.0,0
114.93,500.0,500.0,454.0,5.0,5.0,0
94.93,400.0,400.0,375.0,4.0,4.0,0
74.93,400.0,400.0,375.0,4.0,4.0,0
54.93,400.0,400.0,375.0,4.0,4.0,0
34.93,400.0,400.0,375.0,4.0,4.0,0
14.93,300.0,139.0,292.0,3.0,2.0,0
24.05,200.0,111.0,192.0,2.0,2.0,1
174.93,500.0,500.0,177.0,5.0,5.0,0
114.94,500.0,500.0,477.0,5.0,5.0,0
94.94,374.0,298.0,373.0,4.0,3.0,0
74.94,74.0,214.0,96.0,1.0,3.0,0
174.93,500.0,500.0,0.0,5.0,5.0,0
114.94,500.0,500.0,500.0,5.0,5.0,0
94.94,494.0,479.0,500.0,5.0,5.0,0
74.94,394.0,479.0,400.0,4.0,5.0,0
54.94,294.0,439.0,300.0,3.0,5.0,0
34.94,101.0,216.0,186.0,2.0,3.0,0
14.94,100.0,216.0,100.0,1.0,3.0,0
24.33,38.0,75.0,95.0,1.0,1.0,1
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,200.0,5.0,5.0,0
175.0,500.0,500.0,200.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
167.09,500.0,500.0,400.0,5.0,5.0,0
107.09,500.0,500.0,400.0,5.0,5.0,0
38.09,373.0,279.0,283.0,4.0,3.0,1
18.09,136.0,65.0,61.0,2.0,1.0,1
174.93,500.0,500.0,0.0,5.0,5.0,0
114.94,500.0,500.0,300.0,5.0,5.0,0
94.94,432.0,423.0,377.0,5.0,5.0,0
74.94,432.0,423.0,377.0,5.0,5.0,0
54.94,300.0,377.0,299.0,3.0,5.0,0
26.06,100.0,277.0,100.0,1.0,4.0,1
175.0,500.0,500.0,0.0,5.0,5.0,0
155.12,500.0,500.0,200.0,5.0,5.0,0
95.12,500.0,500.0,300.0,5.0,5.0,0
75.12,322.0,287.0,294.0,4.0,3.0,0
174.94,500.0,500.0,194.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,379.0,387.0,400.0,4.0,5.0,0
74.95,186.0,19.0,295.0,3.0,1.0,0
54.95,186.0,19.0,295.0,3.0,1.0,0
174.94,500.0,500.0,295.0,5.0,5.0,0
114.94,500.0,500.0,495.0,5.0,5.0,0
94.94,500.0,493.0,495.0,5.0,5.0,0
74.94,373.0,19.0,395.0,4.0,1.0,0
174.94,500.0,500.0,395.0,5.0,5.0,0
114.94,500.0,500.0,495.0,5.0,5.0,0
94.94,477.0,381.0,483.0,5.0,4.0,0
74.94,413.0,295.0,483.0,5.0,4.0,0
54.94,363.0,135.0,483.0,5.0,2.0,0
34.94,327.0,73.0,383.0,4.0,1.0,0
174.94,500.0,500.0,383.0,5.0,5.0,0
114.94,500.0,500.0,483.0,5.0,5.0,0
94.94,335.0,200.0,382.0,4.0,2.0,0
74.94,335.0,200.0,382.0,4.0,2.0,0
54.94,335.0,200.0,382.0,4.0,2.0,0
34.94,335.0,200.0,382.0,4.0,2.0,0
24.6,43.0,0.0,263.0,3.0,0.0,1
174.93,500.0,500.0,263.0,5.0,5.0,0
114.93,500.0,500.0,463.0,5.0,5.0,0
94.93,500.0,500.0,463.0,5.0,5.0,0
74.93,500.0,456.0,463.0,5.0,5.0,0
54.93,500.0,356.0,463.0,5.0,4.0,0
34.93,400.0,284.0,378.0,4.0,4.0,0
14.93,300.0,206.0,278.0,3.0,3.0,0
31.3,96.0,206.0,100.0,1.0,3.0,1
11.3,96.0,206.0,100.0,1.0,3.0,1
174.94,500.0,500.0,99.0,5.0,5.0,0
175.0,500.0,500.0,299.0,5.0,5.0,0
167.56,500.0,500.0,499.0,5.0,5.0,0
107.56,500.0,500.0,499.0,5.0,5.0,0
87.56,449.0,400.0,491.0,5.0,4.0,0
67.56,395.0,297.0,491.0,5.0,3.0,0
47.56,395.0,197.0,491.0,5.0,2.0,0
33.23,149.0,81.0,192.0,2.0,1.0,1
13.23,49.0,81.0,92.0,1.0,1.0,1
174.93,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,200.0,5.0,5.0,0
157.56,500.0,500.0,500.0,5.0,5.0,0
97.56,500.0,500.0,499.0,5.0,5.0,0
77.56,500.0,500.0,499.0,5.0,5.0,0
57.56,500.0,500.0,499.0,5.0,5.0,0
37.56,500.0,500.0,499.0,5.0,5.0,0
31.84,384.0,500.0,399.0,4.0,5.0,1
11.84,384.0,462.0,399.0,4.0,5.0,1
174.94,500.0,500.0,265.0,5.0,5.0,0
114.94,500.0,500.0,265.0,5.0,5.0,0
94.94,300.0,458.0,198.0,3.0,5.0,0
36.87,300.0,358.0,198.0,3.0,4.0,1
16.87,300.0,358.0,198.0,3.0,4.0,1
174.94,500.0,500.0,184.0,5.0,5.0,0
114.94,500.0,500.0,484.0,5.0,5.0,0
94.94,500.0,500.0,484.0,5.0,5.0,0
74.94,467.0,500.0,483.0,5.0,5.0,0
54.94,467.0,500.0,483.0,5.0,5.0,0
34.94,467.0,500.0,483.0,5.0,5.0,0
14.94,297.0,295.0,284.0,3.0,3.0,0
174.94,500.0,500.0,172.0,5.0,5.0,0
114.94,500.0,500.0,480.0,5.0,5.0,0
94.94,400.0,368.0,380.0,4.0,4.0,0
174.93,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
171.44,500.0,500.0,0.0,5.0,5.0,0
111.44,500.0,500.0,100.0,5.0,5.0,0
91.44,435.0,272.0,100.0,5.0,3.0,0
71.44,368.0,223.0,100.0,5.0,3.0,0
174.94,500.0,500.0,100.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,468.0,496.0,500.0,5.0,5.0,0
74.95,468.0,496.0,500.0,5.0,5.0,0
54.95,468.0,300.0,500.0,5.0,3.0,0
34.95,340.0,244.0,400.0,4.0,3.0,0
14.95,200.0,200.0,200.0,2.0,2.0,0
174.93,500.0,500.0,200.0,5.0,5.0,0
114.93,500.0,500.0,500.0,5.0,5.0,0
94.93,400.0,242.0,400.0,4.0,3.0,0
74.93,400.0,177.0,400.0,4.0,2.0,0
54.93,400.0,177.0,400.0,4.0,2.0,0
34.93,400.0,14.0,400.0,4.0,1.0,0
174.94,500.0,500.0,400.0,5.0,5.0,0
114.94,500.0,500.0,500.0,5.0,5.0,0
94.94,500.0,500.0,500.0,5.0,5.0,0
74.94,469.0,352.0,500.0,5.0,4.0,0
29.73,300.0,230.0,300.0,3.0,3.0,1
175.0,500.0,500.0,0.0,5.0,5.0,0
156.59,500.0,500.0,300.0,5.0,5.0,0
96.59,365.0,417.0,300.0,4.0,5.0,0
30.24,236.0,270.0,300.0,4.0,3.0,1
10.24,12.0,0.0,183.0,2.0,0.0,1
174.93,500.0,500.0,183.0,5.0,5.0,0
114.93,500.0,500.0,483.0,5.0,5.0,0
94.93,500.0,500.0,483.0,5.0,5.0,0
74.93,500.0,500.0,483.0,5.0,5.0,0
54.93,500.0,500.0,483.0,5.0,5.0,0
34.93,400.0,299.0,383.0,4.0,3.0,0
174.93,500.0,500.0,279.0,5.0,5.0,0
114.93,500.0,500.0,496.0,5.0,5.0,0
94.93,500.0,500.0,496.0,5.0,5.0,0
74.93,300.0,452.0,296.0,3.0,5.0,0
54.93,200.0,444.0,200.0,2.0,5.0,0
34.93,62.0,316.0,90.0,1.0,4.0,0
174.93,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
168.75,500.0,500.0,0.0,5.0,5.0,0
108.75,500.0,500.0,0.0,5.0,5.0,0
88.75,434.0,487.0,0.0,5.0,5.0,0
68.75,383.0,359.0,0.0,4.0,5.0,0
33.65,315.0,359.0,0.0,4.0,5.0,1
13.65,315.0,359.0,0.0,4.0,5.0,1
174.94,500.0,500.0,0.0,5.0,5.0,0
114.94,500.0,500.0,500.0,5.0,5.0,0
94.94,484.0,348.0,500.0,5.0,4.0,0
74.94,484.0,348.0,500.0,5.0,4.0,0
54.94,384.0,348.0,400.0,4.0,4.0,0
34.94,200.0,148.0,200.0,2.0,2.0,0
14.94,73.0,69.0,96.0,1.0,1.0,0
174.93,500.0,500.0,96.0,5.0,5.0,0
175.0,500.0,500.0,196.0,5.0,5.0,0
171.53,500.0,500.0,296.0,5.0,5.0,0
111.53,500.0,500.0,496.0,5.0,5.0,0
91.53,500.0,500.0,496.0,5.0,5.0,0
71.53,500.0,500.0,496.0,5.0,5.0,0
51.53,400.0,306.0,396.0,4.0,4.0,0
38.41,200.0,205.0,196.0,2.0,3.0,1
18.41,200.0,205.0,196.0,2.0,3.0,1
174.93,500.0,500.0,96.0,5.0,5.0,0
114.93,500.0,500.0,496.0,5.0,5.0,0
94.93,500.0,495.0,496.0,5.0,5.0,0
74.93,400.0,446.0,396.0,4.0,5.0,0
54.93,200.0,354.0,200.0,2.0,5.0,0
30.91,100.0,354.0,100.0,1.0,5.0,1
10.91,100.0,354.0,100.0,1.0,5.0,1
174.93,500.0,500.0,98.0,5.0,5.0,0
175.0,500.0,500.0,98.0,5.0,5.0,0
175.0,500.0,500.0,98.0,5.0,5.0,0
155.56,500.0,500.0,98.0,5.0,5.0,0
95.56,100.0,452.0,0.0,1.0,5.0,0
174.94,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,200.0,5.0,5.0,0
172.27,500.0,500.0,400.0,5.0,5.0,0
112.27,500.0,500.0,500.0,5.0,5.0,0
92.27,500.0,399.0,500.0,5.0,4.0,0
72.27,500.0,200.0,500.0,5.0,2.0,0
52.27,500.0,200.0,500.0,5.0,2.0,0
32.27,500.0,200.0,500.0,5.0,2.0,0
174.93,500.0,500.0,400.0,5.0,5.0,0
175.0,500.0,500.0,500.0,5.0,5.0,0
175.0,500.0,500.0,500.0,5.0,5.0,0
175.0,500.0,500.0,500.0,5.0,5.0,0
175.0,500.0,500.0,500.0,5.0,5.0,0
175.0,500.0,500.0,500.0,5.0,5.0,0
175.0,500.0,400.0,500.0,5.0,4.0,0
175.0,500.0,400.0,500.0,5.0,4.0,0
175.0,500.0,400.0,500.0,5.0,4.0,0
175.0,500.0,400.0,500.0,5.0,4.0,0
175.0,500.0,500.0,500.0,5.0,5.0,0
169.84,500.0,500.0,500.0,5.0,5.0,0
109.84,500.0,500.0,500.0,5.0,5.0,0
89.84,456.0,400.0,500.0,5.0,4.0,0
69.84,456.0,300.0,500.0,5.0,3.0,0
49.84,456.0,300.0,500.0,5.0,3.0,0
29.84,356.0,231.0,400.0,4.0,3.0,0
174.93,500.0,500.0,300.0,5.0,5.0,0
114.93,500.0,500.0,500.0,5.0,5.0,0
94.93,500.0,500.0,500.0,5.0,5.0,0
74.93,400.0,500.0,400.0,4.0,5.0,0
54.93,392.0,500.0,400.0,4.0,5.0,0
34.93,200.0,200.0,200.0,2.0,2.0,0
34.1,120.0,100.0,198.0,2.0,1.0,1
174.93,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,200.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
161.12,500.0,500.0,400.0,5.0,5.0,0
101.12,303.0,485.0,400.0,4.0,5.0,0
81.12,130.0,291.0,279.0,3.0,4.0,0
61.12,103.0,129.0,200.0,2.0,2.0,0
41.12,103.0,129.0,200.0,2.0,2.0,0
21.12,103.0,129.0,200.0,2.0,2.0,0
28.7,103.0,94.0,200.0,2.0,1.0,1
174.91,500.0,500.0,0.0,5.0,5.0,0
114.91,500.0,500.0,500.0,5.0,5.0,0
94.91,370.0,144.0,477.0,5.0,2.0,0
74.91,277.0,44.0,464.0,5.0,1.0,0
174.91,500.0,500.0,464.0,5.0,5.0,0
114.94,500.0,500.0,500.0,5.0,5.0,0
94.94,431.0,500.0,493.0,5.0,5.0,0
74.94,431.0,500.0,493.0,5.0,5.0,0
54.94,431.0,500.0,493.0,5.0,5.0,0
34.94,431.0,500.0,493.0,5.0,5.0,0
14.94,217.0,400.0,293.0,3.0,4.0,0
174.91,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
159.73,500.0,500.0,400.0,5.0,5.0,0
99.73,456.0,500.0,397.0,5.0,5.0,0
79.73,302.0,429.0,300.0,4.0,5.0,0
59.73,154.0,222.0,200.0,3.0,3.0,0
39.73,154.0,222.0,200.0,3.0,3.0,0
19.73,122.0,122.0,100.0,2.0,2.0,0
174.91,500.0,500.0,0.0,5.0,5.0,0
114.94,500.0,500.0,0.0,5.0,5.0,0
94.94,88.0,221.0,0.0,2.0,3.0,0
174.91,500.0,500.0,0.0,5.0,5.0,0
114.93,500.0,500.0,500.0,5.0,5.0,0
94.93,381.0,372.0,397.0,4.0,4.0,0
74.93,380.0,372.0,397.0,4.0,4.0,0
54.93,232.0,372.0,293.0,3.0,4.0,0
34.93,232.0,372.0,293.0,3.0,4.0,0
14.93,232.0,372.0,293.0,3.0,4.0,0
174.91,500.0,500.0,0.0,5.0,5.0,0
114.93,500.0,500.0,100.0,5.0,5.0,0
94.93,472.0,500.0,100.0,5.0,5.0,0
74.93,472.0,500.0,100.0,5.0,5.0,0
54.93,472.0,500.0,100.0,5.0,5.0,0
34.93,299.0,500.0,100.0,3.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
164.93,500.0,500.0,500.0,5.0,5.0,0
104.93,500.0,500.0,500.0,5.0,5.0,0
84.93,500.0,499.0,500.0,5.0,5.0,0
64.93,500.0,452.0,500.0,5.0,5.0,0
44.93,446.0,252.0,490.0,5.0,3.0,0
24.93,400.0,165.0,400.0,4.0,2.0,0
4.93,400.0,100.0,400.0,4.0,1.0,0
174.91,500.0,500.0,400.0,5.0,5.0,0
114.94,500.0,500.0,500.0,5.0,5.0,0
94.94,489.0,469.0,500.0,5.0,5.0,0
74.94,482.0,469.0,497.0,5.0,5.0,0
54.94,448.0,468.0,497.0,5.0,5.0,0
174.91,500.0,500.0,197.0,5.0,5.0,0
175.0,500.0,500.0,497.0,5.0,5.0,0
174.12,500.0,500.0,497.0,5.0,5.0,0
114.12,500.0,500.0,497.0,5.0,5.0,0
94.12,461.0,500.0,495.0,5.0,5.0,0
74.12,461.0,500.0,495.0,5.0,5.0,0
54.12,461.0,385.0,495.0,5.0,4.0,0
34.12,200.0,272.0,197.0,2.0,3.0,0
14.12,200.0,267.0,197.0,2.0,3.0,0
174.91,500.0,500.0,0.0,5.0,5.0,0
114.9,500.0,500.0,500.0,5.0,5.0,0
94.9,461.0,489.0,486.0,5.0,5.0,0
74.9,361.0,389.0,386.0,4.0,4.0,0
54.9,361.0,300.0,386.0,4.0,3.0,0
34.9,361.0,300.0,386.0,4.0,3.0,0
14.9,274.0,100.0,386.0,4.0,1.0,0
174.91,500.0,500.0,186.0,5.0,5.0,0
114.94,500.0,500.0,486.0,5.0,5.0,0
94.94,451.0,300.0,484.0,5.0,3.0,0
74.94,400.0,300.0,400.0,4.0,3.0,0
54.94,266.0,200.0,295.0,3.0,2.0,0
34.94,166.0,100.0,195.0,2.0,1.0,0
174.91,500.0,500.0,195.0,5.0,5.0,0
114.93,500.0,500.0,495.0,5.0,5.0,0
94.93,491.0,453.0,489.0,5.0,5.0,0
74.93,491.0,453.0,489.0,5.0,5.0,0
54.93,381.0,453.0,386.0,4.0,5.0,0
14.93,381.0,253.0,386.0,4.0,3.0,0
174.91,500.0,500.0,386.0,5.0,5.0,0
175.0,500.0,500.0,486.0,5.0,5.0,0
172.63,500.0,500.0,486.0,5.0,5.0,0
112.63,500.0,500.0,486.0,5.0,5.0,0
92.63,400.0,400.0,386.0,4.0,4.0,0
72.63,274.0,208.0,287.0,3.0,3.0,0
174.91,500.0,500.0,179.0,5.0,5.0,0
114.94,500.0,500.0,492.0,5.0,5.0,0
94.94,500.0,500.0,492.0,5.0,5.0,0
74.94,500.0,400.0,492.0,5.0,4.0,0
54.94,475.0,300.0,492.0,5.0,3.0,0
174.91,500.0,500.0,390.0,5.0,5.0,0
114.94,500.0,500.0,490.0,5.0,5.0,0
94.94,488.0,400.0,490.0,5.0,4.0,0
74.94,237.0,258.0,290.0,3.0,3.0,0
54.94,168.0,200.0,190.0,2.0,2.0,0
34.94,168.0,196.0,190.0,2.0,2.0,0
27.81,168.0,196.0,190.0,2.0,2.0,1
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,200.0,5.0,5.0,0
175.0,500.0,500.0,200.0,5.0,5.0,0
175.0,500.0,500.0,200.0,5.0,5.0,0
175.0,500.0,500.0,200.0,5.0,5.0,0
175.0,500.0,500.0,200.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
168.59,500.0,500.0,400.0,5.0,5.0,0
108.59,500.0,500.0,400.0,5.0,5.0,0
174.91,500.0,500.0,300.0,5.0,5.0,0
114.93,500.0,500.0,500.0,5.0,5.0,0
94.93,500.0,489.0,500.0,5.0,5.0,0
74.93,500.0,489.0,500.0,5.0,5.0,0
54.93,488.0,100.0,492.0,5.0,1.0,0
34.93,488.0,100.0,492.0,5.0,1.0,0
174.91,500.0,500.0,485.0,5.0,5.0,0
114.93,500.0,500.0,485.0,5.0,5.0,0
94.93,449.0,421.0,482.0,5.0,5.0,0
74.93,449.0,421.0,482.0,5.0,5.0,0
54.93,349.0,421.0,382.0,4.0,5.0,0
37.6,149.0,141.0,190.0,2.0,3.0,1
17.6,52.0,106.0,76.0,1.0,2.0,1
174.91,500.0,500.0,0.0,5.0,5.0,0
114.94,500.0,500.0,500.0,5.0,5.0,0
94.94,500.0,500.0,500.0,5.0,5.0,0
74.94,500.0,500.0,500.0,5.0,5.0,0
